"","Tachuelas","Rodadero-Gavilanes","Navajas","Chopitos-Casitas","Frailes-Lobera","Islote","Cantil","Morros","Cien-Esperanza","Bajo"
"X2010.07.16",3.29459271430969,2.01086294651031,1.7436821659406,0.805764921009541,0.840189238389333,0.809909914221082,1.60937212407589,1.3456362709403,1.39714465290308,1.13718170921008
"X2010.08.16",1.49318497180939,1.19816794246435,0.956863244374593,0.568963456898928,0.46105953057607,0.629010617733002,0.864069759845734,0.69412499666214,0.703866496682167,0.633606056372325
"X2010.09.16",1.55926300088565,1.00782813131809,0.736333524187406,0.369988368824124,0.250932075083256,0.435110085776874,0.634536204859614,0.381300603970885,0.437462382018566,0.35963690529267
"X2010.10.16",0.983940482139587,0.872416462749243,0.507826966543992,0.230922938324511,0.124368023127317,0.263314991125039,0.409475173801184,0.294241242110729,0.269621102139354,0.269275320072969
"X2010.11.16",0.840073275566101,0.871606826782227,0.618857567509015,0.301538363099098,0.155893462399642,0.359101512602397,0.525252984836698,0.34417319111526,0.377026969566941,0.30772203207016
"X2010.12.16",2.45002822081248,2.99942100048065,1.54253919919332,1.3774369508028,3.31861433386803,1.5341586300305,1.45453998446465,1.54769561439753,1.57420761883259,1.29805075128873
"X2011.01.16",3.48199590047201,2.33888277411461,2.03251039981842,3.38902393976847,2.05636396408081,4.80757945775986,4.11349643979754,3.58022229373455,4.80403172969818,4.10625898838043
"X2011.02.15",4.40735785166423,2.6370644569397,2.27855341434479,1.6956701874733,1.56695132255554,1.90044814348221,2.08275648525783,1.69138459861279,1.90614898502827,1.55008174975713
"X2011.03.16",4.11285630861918,2.06978830695152,1.7568131685257,1.96604696909587,2.26239066123962,1.76387397448222,1.80689643110548,1.42071472853422,1.74380314350128,1.23705560962359
"X2011.04.16",2.60085161526998,1.27484910190105,1.27033050060272,0.773817350467046,0.458691084384918,0.974953770637512,1.28459075519017,0.793128468096256,1.10897506028414,0.742891659339269
"X2011.05.16",1.14307840665181,0.748782142996788,0.658208227157593,0.396493452290694,0.271208670735359,0.446261130273342,0.572498321533203,0.442706575617194,0.484195934608579,0.403853220244249
"X2011.06.16",2.50664107004801,1.65410742163658,1.57692694664001,1.79830888907115,3.70018000602722,1.80320398012797,1.59593369279589,1.52252274006605,1.70255766808987,1.31516523162524
"X2011.07.16",1.21438890695572,0.864810720086098,0.805716216564178,0.545300796627998,0.477290886640549,0.615638097127279,0.709878934281213,0.594246990978718,0.623987097293139,0.570715039968491
"X2011.08.16",0.718299965063731,0.526212505996227,0.450666373968124,0.240092985332012,0.1604383289814,0.273759653170904,0.370940915175847,0.328647335991263,0.294032825157046,0.292920691271623
"X2011.09.16",0.763861139615377,0.529014192521572,0.452223938703537,0.244738265872002,0.177833932638168,0.289488260944684,0.390310304505484,0.317261667922139,0.314230701886117,0.283167071640491
"X2011.10.16",0.721938113371531,0.569124326109886,0.495592796802521,0.308258824050426,0.153462189435959,0.356808135906855,0.435798523681504,0.330625774338841,0.605977160856128,0.294140718877316
"X2011.11.16",0.795075555642446,0.630088321864605,0.488295149803162,0.24646307528019,0.147628605365753,0.281274182101091,0.377523724521909,1.36002083867788,0.294736800715327,0.333321849505107
"X2011.12.16",19.7364864349365,3.57255709171295,3.29062178134918,6.10444885492325,1.51992788314819,6.41084281603495,2.88441048349653,1.67330099642277,5.12991484999657,1.42094868421555
"X2012.01.16",2.60806679725647,1.87261542677879,1.72056617736816,0.829471960663795,0.496944087743759,0.950966397921244,1.46743810176849,1.10882624238729,1.18916279822588,1.01667458812396
"X2012.02.15",2.79440999031067,1.77779763936996,1.53688803911209,0.974541296561559,1.38621754646301,1.06888504823049,1.30417157922472,0.990780740976334,1.07467602938414,0.884818722804387
"X2012.03.16",2.81014442443848,1.81387162208557,1.51668821573257,0.697919016083082,0.498462128639221,0.823772192001343,1.22731455734798,1.11847467720509,0.924413997679949,1.00569756825765
"X2012.04.16",1.6189448038737,1.05815146863461,0.957250595092773,0.565348540743192,0.284042853116989,0.650892987847328,0.816160704408373,0.736945517361164,0.699748739600182,0.654019057750702
"X2012.05.16",4.80475521087646,2.6301931142807,2.32436075210571,2.66703035434087,4.65063412189484,2.6886261900266,2.21642669609615,2.16669653356075,2.15424200892448,2.25421208143234
"X2012.06.16",11.8565618197123,36.000874042511,33.8250030517578,14.1854296525319,17.4464776039124,13.8570991357168,25.805624961853,27.659300327301,20.9652537703514,26.6699304580688
"X2012.07.16",1.40824047724406,1.02555637061596,0.913462746143341,0.800211161375046,0.74323365688324,0.826586157083511,0.834089432443891,0.697689384222031,0.817474566400051,0.637519866228104
"X2012.08.16",0.640966673692068,0.602376505732536,0.562419050931931,0.372181944549084,0.241775235533714,0.428376394013564,0.508710043770926,0.350568801164627,0.42644802108407,0.330972681442897
"X2012.09.16",0.493915994962056,0.439532518386841,0.455812126398087,0.237125925719738,0.130577884614468,0.27090925971667,0.392576189977782,0.257516259327531,0.314825844019651,0.252905935049057
"X2012.10.16",0.659553577502569,0.634425349533558,0.553536665439606,0.300544564922651,0.180661925673485,0.338142608602842,0.462364473513194,0.370523450896144,0.351096734404564,0.338899828493595
"X2012.11.16",0.718189358711243,0.558906108140945,0.528318399190903,0.27206181238095,0.148491168022156,0.310425457855066,0.448496388537543,0.317445011809468,0.354258671402931,0.290698401629925
"X2012.12.16",1.39940003554026,0.949290558695793,0.883215820789337,0.698457270860672,0.521739649772644,0.75457763671875,0.815321896757398,0.623936545103788,0.741948526352644,0.604845970869064
"X2013.01.16",2.18033742904663,1.33200713992119,1.22213903665543,0.988108505805333,0.783123016357422,1.07990016539892,1.13744014501572,0.985945552587509,1.04060488194227,0.938310335079829
"X2013.02.15",2.42643189430237,1.86920711398125,1.66363739967346,1.26694293816884,1.1815394282341,1.34097995360692,1.50976405824934,1.31267457455397,1.29101655632257,1.24575548370679
"X2013.03.16",6.93480968475342,3.60336238145828,2.80091171264648,2.32106782992681,2.2102935552597,2.50581242640813,2.5933906691415,2.80324923992157,2.58013039827347,2.36977235476176
"X2013.04.16",2.06953338781993,1.43336549401283,1.2572132229805,2.99047857522964,2.33710922002792,2.23974706729253,1.06886930976595,0.944632463157177,0.915711298584938,0.851526280244192
"X2013.05.16",1.28559593359629,1.13154289126396,1.03433765172958,0.772575070460637,0.663365495204925,0.823880632718404,0.931514305727822,0.887207023799419,0.848202921450138,0.843364258607229
"X2013.06.16",6.15473794937134,7.8098216354847,9.00828521251679,2.09929621219635,1.16895277500153,2.3324366013209,5.79565734522683,8.22841596603394,4.09335911273956,8.26393036047618
"X2013.07.16",3.51932779947917,4.16380560398102,4.30870513916016,6.83494426806768,1.20858664512634,7.4472923874855,5.06096243858337,2.90287771821022,7.5847344994545,2.77787450949351
"X2013.08.16",3.67505550384521,2.03753754496574,1.67200002670288,1.19281668464343,0.76309335231781,1.25991668303808,1.41511429207666,1.3285000026226,1.19993124902248,1.19620835781097
"X2013.09.16",0.883525133132935,0.620249085128307,0.572956198453903,0.355024623374144,0.214209505915642,0.400311656296253,0.484549217990467,0.35758213326335,0.410793386399746,0.331659113367399
"X2013.10.16",0.577966699997584,0.533988893032074,0.497174459695816,0.235698983073235,0.166216662526131,0.265265646080176,0.418027202997889,0.312260746955872,0.341648697853088,0.293636118372281
"X2013.11.16",0.619625012079875,0.515344694256783,0.450771149992943,0.240691299239794,0.147330805659294,0.281925278405348,0.379994877747127,0.306362820789218,0.302095727995038,0.273761543134848
"X2013.12.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X2014.01.16",1.72425929705302,1.29628902673721,1.15912605524063,0.811554690202077,1.0208486199379,0.818022727966309,1.01414944444384,0.895522922277451,0.875002942979336,0.848284711440404
"X2014.02.15",1.16216115156809,0.924937516450882,0.815331107378006,0.432542371253173,0.468746170401573,0.49245518942674,0.663028086934771,0.607643563300371,0.532891675829887,0.555053268869718
"X2014.03.16",1.30307292938232,1.11844465136528,0.970251274108887,0.471150050560633,0.283635550737381,0.536733383933703,0.793096814836775,0.66239370778203,0.609600277617574,0.599006081620852
"X2014.04.16",0.987557570139567,0.782956823706627,0.725547790527344,0.426589906215668,0.296085873246193,0.487515836954117,0.619700018848692,0.460155485197902,0.525994883850217,0.42350277553002
"X2014.05.16",0.759992341200511,0.652564212679863,0.581715619564056,0.348875304063161,0.227038529515266,0.391974632938703,0.500209203788212,0.383391024544835,0.414856299757957,0.353707479933898
"X2014.06.16",0.719980478286743,0.705939114093781,0.656235724687576,0.488130703568459,0.401061642169952,0.529900193214417,0.599464301552091,0.465895466506481,0.548502337187529,0.435431962211927
