"","Tachuelas","Rodadero-Gavilanes","Navajas","Chopitos-Casitas","Frailes-Lobera","Islote","Cantil","Morros","Cien-Esperanza","Bajo"
"X2018.12.16",30.659782409668,30.1732597351074,30.1144557952881,30.3333587646484,30.1901542663574,30.3954648971558,30.2933300563267,30.3481616973877,30.3727533817291,30.3087908426921
"X2019.01.16",29.8716093699137,29.9075646400452,30.2552379608154,29.987208366394,30.309859085083,29.9996709823608,30.4561745779855,30.3709037303925,30.3330960273743,30.4816195170085
"X2019.02.14",37.7283681233724,39.0964250564575,38.9166526794434,39.0987250010173,39.4546363830566,39.0193430582682,38.6864460536412,38.9623432159424,38.6230516433716,38.89208984375
"X2019.03.16",50.19074122111,51.1645002365112,51.2937545776367,51.5566215515137,51.2507369995117,51.5919971466064,51.4010140555246,51.3971152305603,51.5211358070374,51.5029366811117
"X2019.04.15",56.1833368937174,56.3483200073242,56.7620269775391,57.0218938191732,56.847013092041,56.9831263224284,56.7708206176758,56.5344443321228,56.8147082328796,56.8355954488119
"X2019.05.16",60.0213635762533,60.095983505249,60.036710357666,60.0129241943359,60.2058143615723,60.0467847188314,60.0875554765974,60.2789511680603,60.1123862266541,60.2187608083089
"X2019.06.15",61.5162722269694,61.9059553146362,61.9604644775391,61.972282409668,61.8578422546387,62.0387159983317,62.0378025599888,62.0822024345398,62.0960125923157,62.1110369364421
"X2019.07.16",60.0345497131348,60.3946104049683,60.5155006408691,60.3942515055339,60.6572250366211,60.4094085693359,60.5779391697475,60.4565415382385,60.5660915374756,60.5123812357585
"X2019.08.16",54.8105125427246,55.5395803451538,55.6160057067871,54.9960384368896,54.617106628418,55.1158224741618,55.5608471461705,55.8949770927429,55.3835496902466,55.9332071940104
"X2019.09.15",48.2221666971842,48.465259552002,48.5552825927734,48.4792970021566,48.7127937316895,48.4957281748454,48.4548879350935,49.2141728401184,48.7233381271362,49.1995391845703
"X2019.10.16",43.2514394124349,43.9203290939331,44.1004257202148,44.2054100036621,43.7627830505371,44.2040278116862,43.9997002737863,44.2095365524292,44.0040936470032,44.2458642323812
"X2019.11.15",34.1300506591797,34.2158679962158,34.3827865600586,35.8668225606283,35.8013832092285,35.8769137064616,34.8270121983119,34.9363837242126,35.6008076667786,34.986229578654
"X2019.12.16",32.3755683898926,33.2595663070679,33.328409576416,33.1626777648926,33.2394378662109,33.0373509724935,33.1973233904157,33.5036687850952,33.1251149177551,33.5171998341878
"X2020.01.16",34.376594543457,34.5884103775024,34.7222732543945,34.3851184844971,34.3648460388184,34.4119358062744,34.7213287353516,34.7998247146606,34.5595593452454,34.8588377634684
"X2020.02.15",38.2221310933431,37.7747507095337,37.3774154663086,37.5616772969564,37.5184646606445,37.4803435007731,37.1508020673479,38.3478183746338,37.3374032974243,38.1944249471029
"X2020.03.16",42.251942952474,42.9541749954224,43.1575843811035,43.5581658681234,43.7977165222168,43.4573701222738,43.2597029549735,42.9732580184937,43.3423018455505,43.0392328898112
"X2020.04.15",55.1411425272624,54.709924697876,54.5654258728027,54.6572945912679,54.8764350891113,54.5481363932292,54.4210461207799,54.762761592865,54.3909854888916,54.7056357065837
"X2020.05.16",61.1510302225749,60.3896884918213,60.3656105041504,60.6515210469564,61.0620460510254,60.6625372568766,60.4782153538295,60.3722519874573,60.5848927497864,60.3350671132406
"X2020.06.15",55.8354288736979,56.1659908294678,56.5994300842285,57.1402581532796,57.1591987609863,57.0236981709798,57.0291328430176,56.4478588104248,57.0313820838928,56.8447825113932
"X2020.07.16",59.4455986022949,60.8367700576782,60.9013191223145,61.0457026163737,61.018473815918,61.0441811879476,60.9861101422991,60.6348404884338,61.0621509552002,60.6915760040283
"X2020.09.15",51.8225313822428,50.4195194244385,50.6570343017578,51.6635913848877,51.7836120605469,51.5247739156087,51.1545055934361,51.0104298591614,51.6277966499329,51.0646654764811
"X2020.10.16",44.4056790669759,44.80992603302,45.0564666748047,45.1222902933756,45.4465484619141,45.0815588633219,45.1537617274693,44.8733100891113,45.1093964576721,44.9219430287679
"X2020.11.15",36.6275304158529,37.6886177062988,37.7681800842285,38.0049215952555,37.523412322998,38.0060526529948,37.8363631112235,37.9144673347473,37.9913172721863,37.9657904307048
"X2020.12.16",34.1597112019857,33.8793458938599,33.9102462768555,33.4781068166097,33.2027076721191,33.5294634501139,33.6832280840193,34.1298542022705,33.5329685211182,34.1649297078451
"X2021.01.16",33.8296457926432,34.683913230896,34.7257530212402,33.6915187835693,33.5221054077148,33.7469412485758,34.3936860220773,34.3637156486511,34.0322518348694,34.4008210500081
"X2021.02.14",43.8569615681966,44.0435161590576,44.185181427002,44.363951365153,44.2626663208008,44.3474712371826,44.3049016680036,43.9579863548279,44.2942686080933,44.0580234527588
"X2021.03.16",50.1080856323242,50.3765783309937,50.5510269165039,50.6818981170654,50.442406463623,50.689427057902,50.6539410182408,50.7872080802917,50.7130990028381,50.898676554362
"X2021.04.15",57.0940157572428,57.1718978881836,57.2407684326172,56.7855974833171,56.9106307983398,56.8790804545085,57.2425182887486,57.5859713554382,57.0990829467773,57.5988229115804
"X2021.05.16",60.3747889200846,59.8239097595215,59.5546188354492,59.2548961639404,59.7135681152344,59.2342287699381,59.466425214495,60.1638073921204,59.3828301429749,59.9455909729004
"X2021.06.15",60.1998863220215,59.9447908401489,60.1364585876465,60.4633197784424,59.983568572998,60.6089859008789,60.3578839983259,59.9440441131592,60.460479259491,60.0204308827718
"X2021.07.16",57.969659169515,59.02135181427,59.080736541748,59.6708145141602,59.6014518737793,59.7317040761312,59.3046340942383,58.9487509727478,59.5365014076233,58.9949525197347
"X2021.08.16",52.6037508646647,52.597541809082,52.8167366027832,52.2250531514486,51.9735343933105,52.4524917602539,52.9241060529436,53.2854871749878,52.8178129196167,53.3411102294922
"X2021.09.15",49.8542251586914,50.7096996307373,50.7553123474121,50.1887429555257,48.6137344360352,50.3446311950684,50.585455758231,51.1282873153687,50.4016780853271,51.3603439331055
"X2021.10.16",41.256155649821,43.0426578521729,43.463200378418,43.164898554484,43.2124603271484,43.148775100708,43.5171852111816,42.9737210273743,43.4051837921143,43.1386909484863
"X2021.11.15",33.7898228963216,34.5661811828613,34.6751243591309,34.7683480580648,34.6611923217773,34.7822329203288,34.7533847263881,34.7068991661072,34.7806692123413,34.7267106374105
"X2021.12.16",31.8301881154378,32.6523532867432,32.788410949707,32.8391431172689,33.0287117004395,32.7209078470866,32.738831111363,32.8859643936157,32.6697773933411,32.957691192627
